sex	age	l	m	s
2	407	-0.135	7.8932	0.20424
2	408	-0.1355	7.8909	0.20424
2	409	-0.1359	7.8887	0.20423
2	410	-0.1363	7.8866	0.20422
2	411	-0.1367	7.8844	0.20421
2	412	-0.137	7.8822	0.20421
2	413	-0.1374	7.8801	0.2042
2	414	-0.1378	7.878	0.20419
2	415	-0.1382	7.8759	0.20418
2	416	-0.1386	7.8738	0.20418
2	417	-0.139	7.8718	0.20417
2	418	-0.1394	7.8697	0.20416
2	419	-0.1398	7.8677	0.20415
2	420	-0.1401	7.8657	0.20414
2	421	-0.1405	7.8637	0.20414
2	422	-0.1409	7.8618	0.20413
2	423	-0.1413	7.8598	0.20412
2	424	-0.1416	7.8579	0.20411
2	425	-0.142	7.856	0.2041
2	426	-0.1424	7.8541	0.2041
2	427	-0.1427	7.8522	0.20409
2	428	-0.1431	7.8503	0.20408
2	429	-0.1435	7.8485	0.20407
2	430	-0.1438	7.8467	0.20406
2	431	-0.1442	7.8449	0.20405
2	432	-0.1445	7.8431	0.20405
2	433	-0.1449	7.8413	0.20404
2	434	-0.1452	7.8395	0.20403
2	435	-0.1456	7.8378	0.20402
2	436	-0.1459	7.8361	0.20401
2	437	-0.1463	7.8344	0.204
2	438	-0.1466	7.8327	0.204
2	439	-0.147	7.831	0.20399
2	440	-0.1473	7.8293	0.20398
2	441	-0.1477	7.8277	0.20397
2	442	-0.148	7.826	0.20396
2	443	-0.1483	7.8244	0.20395
2	444	-0.1487	7.8228	0.20395
2	445	-0.149	7.8213	0.20394
2	446	-0.1493	7.8197	0.20393
2	447	-0.1497	7.8181	0.20392
2	448	-0.15	7.8166	0.20391
2	449	-0.1503	7.8151	0.2039
2	450	-0.1506	7.8136	0.20389
2	451	-0.151	7.8121	0.20389
2	452	-0.1513	7.8106	0.20388
2	453	-0.1516	7.8092	0.20387
2	454	-0.1519	7.8077	0.20386
2	455	-0.1522	7.8063	0.20385
2	456	-0.1525	7.8049	0.20385
2	457	-0.1529	7.8035	0.20384
2	458	-0.1532	7.8021	0.20383
2	459	-0.1535	7.8007	0.20382
2	460	-0.1538	7.7994	0.20381
2	461	-0.1541	7.798	0.20381
2	462	-0.1544	7.7967	0.2038
2	463	-0.1547	7.7954	0.20379
2	464	-0.155	7.7941	0.20378
2	465	-0.1553	7.7928	0.20378
2	466	-0.1556	7.7916	0.20377
2	467	-0.1559	7.7903	0.20376
2	468	-0.1562	7.7891	0.20375
2	469	-0.1565	7.7878	0.20375
2	470	-0.1568	7.7866	0.20374
2	471	-0.1571	7.7854	0.20373
2	472	-0.1574	7.7842	0.20372
2	473	-0.1576	7.7831	0.20372
2	474	-0.1579	7.7819	0.20371
2	475	-0.1582	7.7808	0.2037
2	476	-0.1585	7.7796	0.2037
2	477	-0.1588	7.7785	0.20369
2	478	-0.1591	7.7774	0.20368
2	479	-0.1593	7.7763	0.20368
2	480	-0.1596	7.7753	0.20367
2	481	-0.1599	7.7742	0.20366
2	482	-0.1602	7.7732	0.20366
2	483	-0.1604	7.7721	0.20365
2	484	-0.1607	7.7711	0.20365
2	485	-0.161	7.7701	0.20364
2	486	-0.1613	7.7691	0.20363
2	487	-0.1615	7.7681	0.20363
2	488	-0.1618	7.7671	0.20362
2	489	-0.1621	7.7662	0.20362
2	490	-0.1623	7.7653	0.20361
2	491	-0.1626	7.7643	0.2036
2	492	-0.1628	7.7634	0.2036
2	493	-0.1631	7.7625	0.20359
2	494	-0.1634	7.7616	0.20359
2	495	-0.1636	7.7607	0.20358
2	496	-0.1639	7.7599	0.20358
2	497	-0.1641	7.759	0.20357
2	498	-0.1644	7.7582	0.20357
2	499	-0.1646	7.7574	0.20357
2	500	-0.1649	7.7565	0.20356
2	501	-0.1651	7.7557	0.20356
2	502	-0.1654	7.755	0.20355
2	503	-0.1656	7.7542	0.20355
2	504	-0.1659	7.7534	0.20354
2	505	-0.1661	7.7527	0.20354
2	506	-0.1664	7.7519	0.20354
2	507	-0.1666	7.7512	0.20353
2	508	-0.1668	7.7505	0.20353
2	509	-0.1671	7.7498	0.20353
2	510	-0.1673	7.7491	0.20352
2	511	-0.1676	7.7484	0.20352
2	512	-0.1678	7.7478	0.20352
2	513	-0.168	7.7471	0.20351
2	514	-0.1683	7.7465	0.20351
2	515	-0.1685	7.7458	0.20351
2	516	-0.1687	7.7452	0.20351
2	517	-0.1689	7.7446	0.2035
2	518	-0.1692	7.744	0.2035
2	519	-0.1694	7.7434	0.2035
2	520	-0.1696	7.7429	0.2035
2	521	-0.1699	7.7423	0.2035
2	522	-0.1701	7.7418	0.20349
2	523	-0.1703	7.7412	0.20349
2	524	-0.1705	7.7407	0.20349
2	525	-0.1707	7.7402	0.20349
2	526	-0.171	7.7397	0.20349
2	527	-0.1712	7.7392	0.20349
2	528	-0.1714	7.7387	0.20349
2	529	-0.1716	7.7382	0.20349
2	530	-0.1718	7.7378	0.20349
2	531	-0.172	7.7373	0.20349
2	532	-0.1723	7.7369	0.20349
2	533	-0.1725	7.7365	0.20349
2	534	-0.1727	7.7361	0.20349
2	535	-0.1729	7.7357	0.20349
2	536	-0.1731	7.7353	0.20349
2	537	-0.1733	7.7349	0.20349
2	538	-0.1735	7.7345	0.20349
2	539	-0.1737	7.7342	0.20349
2	540	-0.1739	7.7338	0.20349
2	541	-0.1741	7.7335	0.20349
2	542	-0.1743	7.7332	0.20349
2	543	-0.1745	7.7329	0.20349
2	544	-0.1747	7.7326	0.20349
2	545	-0.1749	7.7323	0.2035
2	546	-0.1751	7.732	0.2035
2	547	-0.1753	7.7317	0.2035
2	548	-0.1755	7.7315	0.2035
2	549	-0.1757	7.7312	0.2035
2	550	-0.1759	7.731	0.20351
2	551	-0.1761	7.7308	0.20351
2	552	-0.1763	7.7306	0.20351
2	553	-0.1765	7.7303	0.20351
2	554	-0.1767	7.7302	0.20352
2	555	-0.1769	7.73	0.20352
2	556	-0.1771	7.7298	0.20352
2	557	-0.1773	7.7296	0.20353
2	558	-0.1774	7.7295	0.20353
2	559	-0.1776	7.7293	0.20354
2	560	-0.1778	7.7292	0.20354
2	561	-0.178	7.7291	0.20354
2	562	-0.1782	7.729	0.20355
2	563	-0.1784	7.7289	0.20355
2	564	-0.1785	7.7288	0.20356
2	565	-0.1787	7.7287	0.20356
2	566	-0.1789	7.7287	0.20357
2	567	-0.1791	7.7286	0.20357
2	568	-0.1793	7.7286	0.20358
2	569	-0.1794	7.7285	0.20358
2	570	-0.1796	7.7285	0.20359
2	571	-0.1798	7.7285	0.20359
2	572	-0.18	7.7285	0.2036
2	573	-0.1801	7.7285	0.2036
2	574	-0.1803	7.7285	0.20361
2	575	-0.1805	7.7285	0.20362
2	576	-0.1807	7.7285	0.20362
2	577	-0.1808	7.7286	0.20363
2	578	-0.181	7.7286	0.20364
2	579	-0.1812	7.7287	0.20364
2	580	-0.1813	7.7288	0.20365
2	581	-0.1815	7.7288	0.20366
2	582	-0.1817	7.7289	0.20367
2	583	-0.1818	7.729	0.20367
2	584	-0.182	7.7291	0.20368
2	585	-0.1822	7.7293	0.20369
2	586	-0.1823	7.7294	0.2037
2	587	-0.1825	7.7295	0.20371
2	588	-0.1827	7.7297	0.20371
2	589	-0.1828	7.7298	0.20372
2	590	-0.183	7.73	0.20373
2	591	-0.1832	7.7302	0.20374
2	592	-0.1833	7.7303	0.20375
2	593	-0.1835	7.7305	0.20376
2	594	-0.1836	7.7307	0.20377
2	595	-0.1838	7.7309	0.20378
2	596	-0.1839	7.7312	0.20379
2	597	-0.1841	7.7314	0.2038
2	598	-0.1843	7.7316	0.20381
2	599	-0.1844	7.7319	0.20382
2	600	-0.1846	7.7321	0.20383
2	601	-0.1847	7.7324	0.20384
2	602	-0.1849	7.7326	0.20385
2	603	-0.185	7.7329	0.20386
2	604	-0.1852	7.7332	0.20387
2	605	-0.1853	7.7335	0.20388
2	606	-0.1855	7.7338	0.2039
2	607	-0.1856	7.7341	0.20391
2	608	-0.1858	7.7344	0.20392
2	609	-0.1859	7.7347	0.20393
2	610	-0.1861	7.7351	0.20394
2	611	-0.1862	7.7354	0.20396
2	612	-0.1864	7.7358	0.20397
2	613	-0.1865	7.7361	0.20398
2	614	-0.1867	7.7365	0.20399
2	615	-0.1868	7.7369	0.20401
2	616	-0.187	7.7373	0.20402
2	617	-0.1871	7.7377	0.20403
2	618	-0.1872	7.7381	0.20405
2	619	-0.1874	7.7385	0.20406
2	620	-0.1875	7.7389	0.20408
2	621	-0.1877	7.7393	0.20409
2	622	-0.1878	7.7397	0.2041
2	623	-0.1879	7.7402	0.20412
2	624	-0.1881	7.7406	0.20413
2	625	-0.1882	7.7411	0.20415
2	626	-0.1884	7.7415	0.20416
2	627	-0.1885	7.742	0.20418
2	628	-0.1886	7.7425	0.20419
2	629	-0.1888	7.743	0.20421
2	630	-0.1889	7.7435	0.20422
2	631	-0.189	7.744	0.20424
2	632	-0.1892	7.7445	0.20426
2	633	-0.1893	7.745	0.20427
2	634	-0.1894	7.7456	0.20429
2	635	-0.1896	7.7461	0.2043
2	636	-0.1897	7.7466	0.20432
2	637	-0.1898	7.7472	0.20434
2	638	-0.19	7.7478	0.20435
2	639	-0.1901	7.7483	0.20437
2	640	-0.1902	7.7489	0.20439
2	641	-0.1904	7.7495	0.20441
2	642	-0.1905	7.7501	0.20442
2	643	-0.1906	7.7507	0.20444
2	644	-0.1908	7.7513	0.20446
2	645	-0.1909	7.7519	0.20448
2	646	-0.191	7.7525	0.20449
2	647	-0.1911	7.7531	0.20451
2	648	-0.1913	7.7538	0.20453
2	649	-0.1914	7.7544	0.20455
2	650	-0.1915	7.7551	0.20457
2	651	-0.1917	7.7557	0.20459
2	652	-0.1918	7.7564	0.20461
2	653	-0.1919	7.757	0.20462
2	654	-0.192	7.7577	0.20464
2	655	-0.1921	7.7584	0.20466
2	656	-0.1923	7.7591	0.20468
2	657	-0.1924	7.7598	0.2047
2	658	-0.1925	7.7605	0.20472
2	659	-0.1926	7.7612	0.20474
2	660	-0.1928	7.7619	0.20476
2	661	-0.1929	7.7626	0.20478
2	662	-0.193	7.7634	0.2048
2	663	-0.1931	7.7641	0.20482
2	664	-0.1932	7.7649	0.20484
2	665	-0.1934	7.7656	0.20487
2	666	-0.1935	7.7664	0.20489
2	667	-0.1936	7.7671	0.20491
2	668	-0.1937	7.7679	0.20493
2	669	-0.1938	7.7687	0.20495
2	670	-0.194	7.7695	0.20497
2	671	-0.1941	7.7702	0.20499
2	672	-0.1942	7.771	0.20502
2	673	-0.1943	7.7718	0.20504
2	674	-0.1944	7.7726	0.20506
2	675	-0.1945	7.7735	0.20508
2	676	-0.1947	7.7743	0.2051
2	677	-0.1948	7.7751	0.20513
2	678	-0.1949	7.7759	0.20515
2	679	-0.195	7.7768	0.20517
2	680	-0.1951	7.7776	0.20519
2	681	-0.1952	7.7785	0.20522
2	682	-0.1953	7.7793	0.20524
2	683	-0.1954	7.7802	0.20526
2	684	-0.1956	7.7811	0.20529
2	685	-0.1957	7.7819	0.20531
2	686	-0.1958	7.7828	0.20533
2	687	-0.1959	7.7837	0.20536
2	688	-0.196	7.7846	0.20538
2	689	-0.1961	7.7855	0.20541
2	690	-0.1962	7.7864	0.20543
2	691	-0.1963	7.7873	0.20546
2	692	-0.1964	7.7882	0.20548
2	693	-0.1965	7.7891	0.2055
2	694	-0.1967	7.7901	0.20553
2	695	-0.1968	7.791	0.20555
2	696	-0.1969	7.7919	0.20558
2	697	-0.197	7.7929	0.2056
2	698	-0.1971	7.7938	0.20563
2	699	-0.1972	7.7948	0.20566
2	700	-0.1973	7.7957	0.20568
2	701	-0.1974	7.7967	0.20571
2	702	-0.1975	7.7977	0.20573
2	703	-0.1976	7.7986	0.20576
2	704	-0.1977	7.7996	0.20578
2	705	-0.1978	7.8006	0.20581
2	706	-0.1979	7.8016	0.20584
2	707	-0.198	7.8026	0.20586
2	708	-0.1981	7.8036	0.20589
2	709	-0.1982	7.8046	0.20592
2	710	-0.1983	7.8056	0.20594
2	711	-0.1984	7.8066	0.20597
2	712	-0.1985	7.8076	0.206
2	713	-0.1986	7.8087	0.20603
2	714	-0.1987	7.8097	0.20605
2	715	-0.1989	7.8107	0.20608
2	716	-0.199	7.8118	0.20611
2	717	-0.1991	7.8128	0.20614
2	718	-0.1992	7.8139	0.20616
2	719	-0.1993	7.8149	0.20619
2	720	-0.1994	7.816	0.20622
2	721	-0.1995	7.817	0.20625
2	722	-0.1996	7.8181	0.20628
2	723	-0.1997	7.8192	0.20631
2	724	-0.1998	7.8202	0.20633
2	725	-0.1998	7.8213	0.20636
2	726	-0.1999	7.8224	0.20639
2	727	-0.2	7.8235	0.20642
2	728	-0.2001	7.8246	0.20645
2	729	-0.2002	7.8257	0.20648
2	730	-0.2003	7.8268	0.20651
2	731	-0.2004	7.8279	0.20654
2	732	-0.2005	7.829	0.20657
2	733	-0.2006	7.8301	0.2066
2	734	-0.2007	7.8312	0.20663
2	735	-0.2008	7.8324	0.20666
2	736	-0.2009	7.8335	0.20669
2	737	-0.201	7.8346	0.20672
2	738	-0.2011	7.8358	0.20675
2	739	-0.2012	7.8369	0.20678
2	740	-0.2013	7.8381	0.20681
2	741	-0.2014	7.8392	0.20684
2	742	-0.2015	7.8403	0.20687
2	743	-0.2016	7.8415	0.20691
2	744	-0.2017	7.8427	0.20694
2	745	-0.2018	7.8438	0.20697
2	746	-0.2018	7.845	0.207
2	747	-0.2019	7.8462	0.20703
2	748	-0.202	7.8473	0.20706
2	749	-0.2021	7.8485	0.20709
2	750	-0.2022	7.8497	0.20713
2	751	-0.2023	7.8509	0.20716
2	752	-0.2024	7.852	0.20719
2	753	-0.2025	7.8532	0.20722
2	754	-0.2026	7.8544	0.20726
2	755	-0.2027	7.8556	0.20729
2	756	-0.2028	7.8568	0.20732
2	757	-0.2028	7.858	0.20735
2	758	-0.2029	7.8592	0.20739
2	759	-0.203	7.8604	0.20742
2	760	-0.2031	7.8616	0.20745
2	761	-0.2032	7.8628	0.20749
2	762	-0.2033	7.864	0.20752
2	763	-0.2034	7.8653	0.20755
2	764	-0.2035	7.8665	0.20759
2	765	-0.2036	7.8677	0.20762
2	766	-0.2036	7.8689	0.20765
2	767	-0.2037	7.8701	0.20769
2	768	-0.2038	7.8714	0.20772
2	769	-0.2039	7.8726	0.20776
2	770	-0.204	7.8738	0.20779
2	771	-0.2041	7.8751	0.20782
2	772	-0.2042	7.8763	0.20786
2	773	-0.2042	7.8775	0.20789
2	774	-0.2043	7.8788	0.20793
2	775	-0.2044	7.88	0.20796
2	776	-0.2045	7.8813	0.208
2	777	-0.2046	7.8825	0.20803
2	778	-0.2047	7.8838	0.20807
2	779	-0.2048	7.885	0.2081
2	780	-0.2048	7.8863	0.20814
2	781	-0.2049	7.8875	0.20817
2	782	-0.205	7.8888	0.20821
2	783	-0.2051	7.89	0.20825
2	784	-0.2052	7.8913	0.20828
2	785	-0.2053	7.8926	0.20832
2	786	-0.2053	7.8938	0.20835
2	787	-0.2054	7.8951	0.20839
2	788	-0.2055	7.8963	0.20843
2	789	-0.2056	7.8976	0.20846
2	790	-0.2057	7.8989	0.2085
2	791	-0.2057	7.9001	0.20853
2	792	-0.2058	7.9014	0.20857
2	793	-0.2059	7.9027	0.20861
2	794	-0.206	7.904	0.20865
2	795	-0.2061	7.9052	0.20868
2	796	-0.2061	7.9065	0.20872
2	797	-0.2062	7.9078	0.20876
2	798	-0.2063	7.9091	0.20879
2	799	-0.2064	7.9103	0.20883
2	800	-0.2065	7.9116	0.20887
2	801	-0.2065	7.9129	0.20891
2	802	-0.2066	7.9142	0.20894
2	803	-0.2067	7.9155	0.20898
2	804	-0.2068	7.9167	0.20902
2	805	-0.2069	7.918	0.20906
2	806	-0.2069	7.9193	0.2091
2	807	-0.207	7.9206	0.20913
2	808	-0.2071	7.9219	0.20917
2	809	-0.2072	7.9232	0.20921
2	810	-0.2072	7.9244	0.20925
2	811	-0.2073	7.9257	0.20929
2	812	-0.2074	7.927	0.20933
2	813	-0.2075	7.9283	0.20936
2	814	-0.2075	7.9296	0.2094
2	815	-0.2076	7.9309	0.20944
2	816	-0.2077	7.9322	0.20948
2	817	-0.2078	7.9334	0.20952
2	818	-0.2078	7.9347	0.20956
2	819	-0.2079	7.936	0.2096
2	820	-0.208	7.9373	0.20964
2	821	-0.2081	7.9386	0.20968
2	822	-0.2081	7.9399	0.20972
2	823	-0.2082	7.9412	0.20976
2	824	-0.2083	7.9424	0.2098
2	825	-0.2084	7.9437	0.20984
2	826	-0.2084	7.945	0.20988
2	827	-0.2085	7.9463	0.20992
2	828	-0.2086	7.9476	0.20996
2	829	-0.2086	7.9489	0.21
2	830	-0.2087	7.9502	0.21004
2	831	-0.2088	7.9514	0.21008
2	832	-0.2089	7.9527	0.21012
2	833	-0.2089	7.954	0.21016
2	834	-0.209	7.9553	0.2102
2	835	-0.2091	7.9566	0.21024
2	836	-0.2091	7.9579	0.21028
2	837	-0.2092	7.9591	0.21032
2	838	-0.2093	7.9604	0.21036
2	839	-0.2094	7.9617	0.2104
2	840	-0.2094	7.963	0.21045
2	841	-0.2095	7.9643	0.21049
2	842	-0.2096	7.9655	0.21053
2	843	-0.2096	7.9668	0.21057
2	844	-0.2097	7.9681	0.21061
2	845	-0.2098	7.9694	0.21065
2	846	-0.2098	7.9706	0.21069
2	847	-0.2099	7.9719	0.21074
2	848	-0.21	7.9732	0.21078
2	849	-0.21	7.9745	0.21082
2	850	-0.2101	7.9757	0.21086
2	851	-0.2102	7.977	0.2109
2	852	-0.2102	7.9783	0.21095
2	853	-0.2103	7.9795	0.21099
2	854	-0.2104	7.9808	0.21103
2	855	-0.2104	7.9821	0.21107
2	856	-0.2105	7.9833	0.21112
2	857	-0.2106	7.9846	0.21116
2	858	-0.2106	7.9859	0.2112
2	859	-0.2107	7.9871	0.21124
2	860	-0.2108	7.9884	0.21129
2	861	-0.2108	7.9897	0.21133
2	862	-0.2109	7.9909	0.21137
2	863	-0.211	7.9922	0.21142
2	864	-0.211	7.9934	0.21146
2	865	-0.2111	7.9947	0.2115
2	866	-0.2112	7.9959	0.21154
2	867	-0.2112	7.9972	0.21159
2	868	-0.2113	7.9985	0.21163
2	869	-0.2113	7.9997	0.21167
2	870	-0.2114	8.001	0.21172
2	871	-0.2115	8.0022	0.21176
2	872	-0.2115	8.0035	0.21181
2	873	-0.2116	8.0047	0.21185
2	874	-0.2117	8.0059	0.21189
2	875	-0.2117	8.0072	0.21194
2	876	-0.2118	8.0084	0.21198
2	877	-0.2118	8.0097	0.21202
2	878	-0.2119	8.0109	0.21207
2	879	-0.212	8.0122	0.21211
2	880	-0.212	8.0134	0.21216
2	881	-0.2121	8.0146	0.2122
2	882	-0.2122	8.0159	0.21225
2	883	-0.2122	8.0171	0.21229
2	884	-0.2123	8.0183	0.21233
2	885	-0.2123	8.0196	0.21238
2	886	-0.2124	8.0208	0.21242
2	887	-0.2125	8.022	0.21247
2	888	-0.2125	8.0232	0.21251
2	889	-0.2126	8.0245	0.21256
2	890	-0.2126	8.0257	0.2126
2	891	-0.2127	8.0269	0.21265
2	892	-0.2128	8.0281	0.21269
2	893	-0.2128	8.0293	0.21274
2	894	-0.2129	8.0306	0.21278
2	895	-0.2129	8.0318	0.21283
2	896	-0.213	8.033	0.21287
2	897	-0.213	8.0342	0.21292
2	898	-0.2131	8.0354	0.21296
2	899	-0.2132	8.0366	0.21301
2	900	-0.2132	8.0378	0.21306
2	901	-0.2133	8.039	0.2131
2	902	-0.2133	8.0402	0.21315
2	903	-0.2134	8.0414	0.21319
2	904	-0.2134	8.0426	0.21324
2	905	-0.2135	8.0438	0.21328
2	906	-0.2136	8.045	0.21333
2	907	-0.2136	8.0462	0.21338
2	908	-0.2137	8.0474	0.21342
2	909	-0.2137	8.0486	0.21347
2	910	-0.2138	8.0498	0.21351
2	911	-0.2138	8.051	0.21356
2	912	-0.2139	8.0522	0.21361
2	913	-0.2139	8.0534	0.21365
2	914	-0.214	8.0546	0.2137
2	915	-0.2141	8.0557	0.21374
2	916	-0.2141	8.0569	0.21379
2	917	-0.2142	8.0581	0.21384
2	918	-0.2142	8.0593	0.21388
2	919	-0.2143	8.0604	0.21393
2	920	-0.2143	8.0616	0.21398
2	921	-0.2144	8.0628	0.21402
2	922	-0.2144	8.064	0.21407
2	923	-0.2145	8.0651	0.21412
2	924	-0.2145	8.0663	0.21416
2	925	-0.2146	8.0675	0.21421
2	926	-0.2146	8.0686	0.21426
2	927	-0.2147	8.0698	0.21431
2	928	-0.2148	8.0709	0.21435
2	929	-0.2148	8.0721	0.2144
2	930	-0.2149	8.0733	0.21445
2	931	-0.2149	8.0744	0.21449
2	932	-0.215	8.0756	0.21454
2	933	-0.215	8.0767	0.21459
2	934	-0.2151	8.0779	0.21464
2	935	-0.2151	8.079	0.21468
2	936	-0.2152	8.0801	0.21473
2	937	-0.2152	8.0813	0.21478
2	938	-0.2153	8.0824	0.21483
2	939	-0.2153	8.0836	0.21487
2	940	-0.2154	8.0847	0.21492
2	941	-0.2154	8.0858	0.21497
2	942	-0.2155	8.087	0.21502
2	943	-0.2155	8.0881	0.21507
2	944	-0.2156	8.0892	0.21511
2	945	-0.2156	8.0904	0.21516
2	946	-0.2157	8.0915	0.21521
2	947	-0.2157	8.0926	0.21526
2	948	-0.2158	8.0937	0.21531
2	949	-0.2158	8.0949	0.21535
2	950	-0.2159	8.096	0.2154
2	951	-0.2159	8.0971	0.21545
2	952	-0.216	8.0982	0.2155
2	953	-0.216	8.0993	0.21555
2	954	-0.2161	8.1004	0.2156
2	955	-0.2161	8.1016	0.21564
2	956	-0.2162	8.1027	0.21569
2	957	-0.2162	8.1038	0.21574
2	958	-0.2163	8.1049	0.21579
2	959	-0.2163	8.106	0.21584
2	960	-0.2163	8.1071	0.21589
2	961	-0.2164	8.1082	0.21593
2	962	-0.2164	8.1093	0.21598
2	963	-0.2165	8.1104	0.21603
2	964	-0.2165	8.1115	0.21608
2	965	-0.2166	8.1126	0.21613
2	966	-0.2166	8.1137	0.21618
2	967	-0.2167	8.1148	0.21623
2	968	-0.2167	8.1158	0.21628
2	969	-0.2168	8.1169	0.21633
2	970	-0.2168	8.118	0.21637
2	971	-0.2169	8.1191	0.21642
2	972	-0.2169	8.1202	0.21647
2	973	-0.217	8.1213	0.21652
2	974	-0.217	8.1224	0.21657
2	975	-0.217	8.1234	0.21662
2	976	-0.2171	8.1245	0.21667
2	977	-0.2171	8.1256	0.21672
2	978	-0.2172	8.1267	0.21677
2	979	-0.2172	8.1277	0.21682
2	980	-0.2173	8.1288	0.21687
2	981	-0.2173	8.1299	0.21692
2	982	-0.2174	8.1309	0.21697
2	983	-0.2174	8.132	0.21702
2	984	-0.2174	8.1331	0.21707
2	985	-0.2175	8.1341	0.21712
2	986	-0.2175	8.1352	0.21717
2	987	-0.2176	8.1363	0.21722
2	988	-0.2176	8.1373	0.21726
2	989	-0.2177	8.1384	0.21731
2	990	-0.2177	8.1394	0.21736
2	991	-0.2178	8.1405	0.21741
2	992	-0.2178	8.1415	0.21746
2	993	-0.2178	8.1426	0.21751
2	994	-0.2179	8.1436	0.21756
2	995	-0.2179	8.1447	0.21761
2	996	-0.218	8.1457	0.21766
2	997	-0.218	8.1468	0.21771
2	998	-0.2181	8.1478	0.21776
2	999	-0.2181	8.1489	0.21782
2	1000	-0.2181	8.1499	0.21787
2	1001	-0.2182	8.151	0.21792
2	1002	-0.2182	8.152	0.21797
2	1003	-0.2183	8.153	0.21802
2	1004	-0.2183	8.1541	0.21807
2	1005	-0.2183	8.1551	0.21812
2	1006	-0.2184	8.1562	0.21817
2	1007	-0.2184	8.1572	0.21822
2	1008	-0.2185	8.1582	0.21827
2	1009	-0.2185	8.1592	0.21832
2	1010	-0.2186	8.1603	0.21837
2	1011	-0.2186	8.1613	0.21842
2	1012	-0.2186	8.1623	0.21847
2	1013	-0.2187	8.1634	0.21852
2	1014	-0.2187	8.1644	0.21857
2	1015	-0.2188	8.1654	0.21862
2	1016	-0.2188	8.1664	0.21867
2	1017	-0.2188	8.1675	0.21872
2	1018	-0.2189	8.1685	0.21878
2	1019	-0.2189	8.1695	0.21883
2	1020	-0.219	8.1705	0.21888
2	1021	-0.219	8.1715	0.21893
2	1022	-0.219	8.1725	0.21898
2	1023	-0.2191	8.1736	0.21903
2	1024	-0.2191	8.1746	0.21908
2	1025	-0.2192	8.1756	0.21913
2	1026	-0.2192	8.1766	0.21918
2	1027	-0.2192	8.1776	0.21924
2	1028	-0.2193	8.1786	0.21929
2	1029	-0.2193	8.1796	0.21934
2	1030	-0.2194	8.1806	0.21939
2	1031	-0.2194	8.1816	0.21944
2	1032	-0.2194	8.1826	0.21949
2	1033	-0.2195	8.1836	0.21954
2	1034	-0.2195	8.1846	0.21959
2	1035	-0.2195	8.1856	0.21965
2	1036	-0.2196	8.1866	0.2197
2	1037	-0.2196	8.1876	0.21975
2	1038	-0.2197	8.1886	0.2198
2	1039	-0.2197	8.1896	0.21985
2	1040	-0.2197	8.1906	0.2199
2	1041	-0.2198	8.1916	0.21996
2	1042	-0.2198	8.1926	0.22001
2	1043	-0.2199	8.1936	0.22006
2	1044	-0.2199	8.1946	0.22011
2	1045	-0.2199	8.1956	0.22016
2	1046	-0.22	8.1966	0.22021
2	1047	-0.22	8.1976	0.22027
2	1048	-0.22	8.1986	0.22032
2	1049	-0.2201	8.1996	0.22037
2	1050	-0.2201	8.2006	0.22042
2	1051	-0.2202	8.2015	0.22047
2	1052	-0.2202	8.2025	0.22053
2	1053	-0.2202	8.2035	0.22058
2	1054	-0.2203	8.2045	0.22063
2	1055	-0.2203	8.2055	0.22068
2	1056	-0.2203	8.2065	0.22073
2	1057	-0.2204	8.2074	0.22079
2	1058	-0.2204	8.2084	0.22084
2	1059	-0.2204	8.2094	0.22089
2	1060	-0.2205	8.2104	0.22094
2	1061	-0.2205	8.2114	0.22099
2	1062	-0.2206	8.2123	0.22105
2	1063	-0.2206	8.2133	0.2211
2	1064	-0.2206	8.2143	0.22115
2	1065	-0.2207	8.2153	0.2212
2	1066	-0.2207	8.2162	0.22126
2	1067	-0.2207	8.2172	0.22131
2	1068	-0.2208	8.2182	0.22136
2	1069	-0.2208	8.2192	0.22141
2	1070	-0.2208	8.2201	0.22146
2	1071	-0.2209	8.2211	0.22152
2	1072	-0.2209	8.2221	0.22157
2	1073	-0.221	8.2231	0.22162
2	1074	-0.221	8.224	0.22167
2	1075	-0.221	8.225	0.22173
2	1076	-0.2211	8.226	0.22178
2	1077	-0.2211	8.2269	0.22183
2	1078	-0.2211	8.2279	0.22188
2	1079	-0.2212	8.2289	0.22194
2	1080	-0.2212	8.2298	0.22199
2	1081	-0.2212	8.2308	0.22204
2	1082	-0.2213	8.2318	0.2221
2	1083	-0.2213	8.2327	0.22215
2	1084	-0.2213	8.2337	0.2222
2	1085	-0.2214	8.2346	0.22225
2	1086	-0.2214	8.2356	0.22231
2	1087	-0.2214	8.2366	0.22236
2	1088	-0.2215	8.2375	0.22241
2	1089	-0.2215	8.2385	0.22247
2	1090	-0.2215	8.2395	0.22252
2	1091	-0.2216	8.2404	0.22257
2	1092	-0.2216	8.2414	0.22262
2	1093	-0.2216	8.2423	0.22268
2	1094	-0.2217	8.2433	0.22273
2	1095	-0.2217	8.2442	0.22278
2	1096	-0.2217	8.2452	0.22284
2	1097	-0.2218	8.2462	0.22289
2	1098	-0.2218	8.2471	0.22294
2	1099	-0.2218	8.2481	0.223
2	1100	-0.2219	8.249	0.22305
2	1101	-0.2219	8.25	0.2231
2	1102	-0.2219	8.2509	0.22315
2	1103	-0.222	8.2519	0.22321
2	1104	-0.222	8.2528	0.22326
2	1105	-0.222	8.2538	0.22331
2	1106	-0.2221	8.2547	0.22337
2	1107	-0.2221	8.2557	0.22342
